source_name,destination_name,actual_distance_to_destination,actual_time,osrm_distance,osrm_time,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance
Bangalore_Nelmngla_H (Karnataka),Bengaluru_Hoodi_IP (Karnataka),27.17448967715212,49.0,31.1917,33.0,1.4848484848484849,11.0,14.0,12.0572
Bangalore_Nelmngla_H (Karnataka),Bengaluru_Hoodi_IP (Karnataka),29.70368570767297,54.0,34.9909,39.0,1.3846153846153846,4.0,5.0,3.7992
Gurgaon_Bilaspur_HB (Haryana),Delhi_Wazirpur_L (Delhi),9.25144149663524,18.0,11.1392,12.0,1.5,18.0,12.0,11.1392
Gurgaon_Bilaspur_HB (Haryana),Delhi_Wazirpur_L (Delhi),19.874439745849088,38.0,24.5038,29.0,1.3103448275862069,20.0,17.0,13.3645
Gurgaon_Bilaspur_HB (Haryana),Delhi_Wazirpur_L (Delhi),29.25293982346943,50.0,34.569,39.0,1.2820512820512822,12.0,10.0,10.0652
Gurgaon_Bilaspur_HB (Haryana),Delhi_Wazirpur_L (Delhi),38.351080318853874,64.0,44.8948,49.0,1.3061224489795915,13.0,9.0,10.3258
Gurgaon_Bilaspur_HB (Haryana),Delhi_Wazirpur_L (Delhi),46.78792890299737,76.0,54.0912,57.0,1.3333333333333333,12.0,8.0,9.1964
Gurgaon_Bilaspur_HB (Haryana),Delhi_Wazirpur_L (Delhi),55.600658583495765,89.0,64.0792,67.0,1.328358208955224,13.0,9.0,9.988
Gurgaon_Bilaspur_HB (Haryana),Delhi_Wazirpur_L (Delhi),55.07222044007517,102.0,66.4282,69.0,1.4782608695652173,12.0,3.0,2.8017
Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat),23.573442486504995,53.0,37.0856,27.0,1.962962962962963,53.0,27.0,37.0856
Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat),45.2277435885166,79.0,60.0344,44.0,1.7954545454545454,26.0,16.0,22.9488
Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat),66.05760080874327,105.0,83.3375,60.0,1.75,25.0,16.0,23.3031
Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat),88.7511369747098,139.0,109.0068,80.0,1.7375,34.0,21.0,30.0578
Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat),110.58583703053142,207.0,127.6279,93.0,2.225806451612903,67.0,17.0,25.126
Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat),132.46593587456064,233.0,153.2879,111.0,2.099099099099099,26.0,18.0,25.66
Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat),154.76336438761746,271.0,186.5916,136.0,1.9926470588235292,38.0,25.0,33.3037
Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat),176.95738392791466,309.0,220.2076,161.0,1.919254658385093,37.0,25.0,33.6159
Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat),198.9007228288889,335.0,245.2235,180.0,1.8611111111111112,26.0,18.0,25.0159
Ahmedabad_East_H_1 (Gujarat),Surat_HUB (Gujarat),203.75916948869693,380.0,272.11240000000004,200.0,1.9,44.0,19.0,26.888900000000003
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),23.48344072730648,28.0,27.1489,25.0,1.12,28.0,25.0,27.1489
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),44.63895267826874,73.0,55.631800000000005,43.0,1.697674418604651,45.0,28.0,31.0183
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),66.614488477985,105.0,80.2842,66.0,1.5909090909090908,32.0,23.0,24.6524
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),88.99457539569241,148.0,109.4447,80.0,1.85,42.0,21.0,28.0877
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),110.57444549567246,348.0,150.133,111.0,3.135135135135135,200.0,30.0,40.688300000000005
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),133.39321568065628,413.0,184.6149,137.0,3.0145985401459856,65.0,25.0,34.4819
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),154.44451157498847,451.0,205.5198,152.0,2.9671052631578947,37.0,23.0,26.4959
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),176.5172168239942,483.0,234.985,173.0,2.791907514450867,31.0,20.0,29.4652
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),199.49833851994856,571.0,260.1099,191.0,2.9895287958115184,88.0,17.0,25.1249
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),220.23138848580487,607.0,301.1731,223.0,2.721973094170404,36.0,37.0,34.3583
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),242.36154670568504,639.0,329.0797,243.0,2.6296296296296298,32.0,19.0,27.9066
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),264.7960624572266,677.0,362.8605,267.0,2.535580524344569,37.0,23.0,33.7807
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),286.22515045398296,709.0,391.8589,288.0,2.461805555555556,31.0,20.0,28.9985
Surat_HUB (Gujarat),Pune_Tathawde_H (Maharashtra),289.7097091314614,721.0,394.966,291.0,2.47766323024055,12.0,6.0,7.6532
Nanded_Aswningr_I (Maharashtra),Loha_SivjiCWK_D (Maharashtra),22.0326224082342,33.0,22.4294,15.0,2.2,33.0,15.0,22.4294
Nanded_Aswningr_I (Maharashtra),Loha_SivjiCWK_D (Maharashtra),29.52410910921224,45.0,33.0241,23.0,1.9565217391304348,11.0,7.0,10.5947
Loha_SivjiCWK_D (Maharashtra),Gangakher_Busstand_D (Maharashtra),23.03073542709631,31.0,24.0435,16.0,1.9375,31.0,16.0,24.0435
Loha_SivjiCWK_D (Maharashtra),Gangakher_Busstand_D (Maharashtra),37.81690581168395,68.0,40.939,28.0,2.4285714285714284,36.0,11.0,16.8955
Gangakher_Busstand_D (Maharashtra),Parli_JirgeNgr_D (Maharashtra),24.14208329349518,30.0,26.4753,18.0,1.6666666666666667,30.0,18.0,26.4753
Gangakher_Busstand_D (Maharashtra),Parli_JirgeNgr_D (Maharashtra),28.088690659909705,37.0,30.7404,21.0,1.761904761904762,7.0,3.0,4.2651
Parli_JirgeNgr_D (Maharashtra),Ambajogai_BnsllNgr_D (Maharashtra),18.151808303317125,46.0,21.9007,15.0,3.066666666666667,46.0,15.0,21.9007
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),23.30194488175681,84.0,34.7245,30.0,2.8,84.0,30.0,34.7245
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),44.19165772327654,118.0,56.5329,45.0,2.6222222222222222,34.0,17.0,24.6033
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),67.04153327116893,148.0,85.23089999999999,66.0,2.242424242424242,29.0,20.0,28.698
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),90.73002360591792,204.0,108.8382,82.0,2.4878048780487805,56.0,22.0,28.3609
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),111.8099344827554,250.0,131.1387,98.0,2.5510204081632653,45.0,15.0,22.3005
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),134.45942619027514,306.0,167.8904,124.0,2.467741935483871,56.0,26.0,36.7517
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),156.8007274960194,348.0,196.9155,157.0,2.21656050955414,42.0,33.0,29.0251
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),178.37226485975958,378.0,212.7156,155.0,2.438709677419354,29.0,44.0,52.7136
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),198.27531807581897,432.0,231.508,169.0,2.5562130177514795,54.0,17.0,24.1442
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),220.52993615759124,514.0,256.7447,187.0,2.748663101604278,82.0,17.0,25.2367
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),242.2972034347247,550.0,280.7341,203.0,2.70935960591133,36.0,16.0,23.9893
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),265.3510229292465,590.0,304.1743,220.0,2.6818181818181817,39.0,16.0,23.4403
Ambajogai_BnsllNgr_D (Maharashtra),Pune_Tathawde_H (Maharashtra),277.8868384889465,614.0,318.5583,230.0,2.6695652173913045,24.0,10.0,14.384
Mumbai_MaladWest_CP (Maharashtra),Mumbai_Chndivli_PC (Maharashtra),9.090013548337469,43.0,12.3419,13.0,3.3076923076923075,43.0,13.0,12.3419
Mumbai_MaladWest_CP (Maharashtra),Mumbai_Chndivli_PC (Maharashtra),9.714235482828522,47.0,14.0091,15.0,3.1333333333333333,4.0,1.0,0.9899
Bengaluru_Hoodi_IP (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),9.236276603040292,9.0,11.3269,14.0,0.6428571428571429,9.0,14.0,11.3269
Bengaluru_Hoodi_IP (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),18.270298672832816,52.0,26.6377,35.0,1.4857142857142858,42.0,22.0,19.3863
Bengaluru_Hoodi_IP (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),18.41293062300833,52.0,26.6377,35.0,1.4857142857142858,0.0,0.0,0.0
Gurgaon_Bilaspur_HB (Haryana),Delhi_Mayapuri_PC (Delhi),9.252278392572276,28.0,12.1097,16.0,1.75,28.0,16.0,12.1097
Gurgaon_Bilaspur_HB (Haryana),Delhi_Mayapuri_PC (Delhi),18.677982127947423,40.0,22.9784,27.0,1.4814814814814814,12.0,10.0,10.8687
Gurgaon_Bilaspur_HB (Haryana),Delhi_Mayapuri_PC (Delhi),27.77084979969272,49.0,33.4862,37.0,1.3243243243243243,9.0,9.0,10.507700000000002
Gurgaon_Bilaspur_HB (Haryana),Delhi_Mayapuri_PC (Delhi),36.323484777000026,101.0,42.686800000000005,45.0,2.2444444444444445,52.0,8.0,9.2007
Gurgaon_Bilaspur_HB (Haryana),Delhi_Mayapuri_PC (Delhi),45.20212755369148,116.0,54.6717,57.0,2.0350877192982457,14.0,11.0,11.9849
Gurgaon_Bilaspur_HB (Haryana),Delhi_Mayapuri_PC (Delhi),46.65117019494848,127.0,55.3455,58.0,2.189655172413793,11.0,4.0,4.7578000000000005
Gurgaon_Bilaspur_HB (Haryana),Jhajjar_DC (Haryana),22.4118810669326,101.0,23.6403,23.0,4.391304347826087,101.0,23.0,23.6403
Gurgaon_Bilaspur_HB (Haryana),Jhajjar_DC (Haryana),44.02414901151284,135.0,57.503,57.0,2.3684210526315788,34.0,39.0,33.9035
Gurgaon_Bilaspur_HB (Haryana),Jhajjar_DC (Haryana),46.83075273100954,153.0,53.8765,53.0,2.8867924528301887,18.0,7.0,6.4885
Loharu_BstndDPP_D (Haryana),ChrkhiDdri_PuranDPP_D (Haryana),23.372991873770022,49.0,24.4251,17.0,2.8823529411764706,49.0,17.0,24.4251
Loharu_BstndDPP_D (Haryana),ChrkhiDdri_PuranDPP_D (Haryana),44.63663497459788,77.0,47.2461,33.0,2.333333333333333,27.0,16.0,22.821
Loharu_BstndDPP_D (Haryana),ChrkhiDdri_PuranDPP_D (Haryana),45.75209360198976,79.0,48.4122,34.0,2.323529411764706,1.0,0.0,1.1662
ChrkhiDdri_PuranDPP_D (Haryana),Gurgaon_Bilaspur_HB (Haryana),23.253957835859232,46.0,40.856300000000005,40.0,1.15,46.0,40.0,40.856300000000005
ChrkhiDdri_PuranDPP_D (Haryana),Gurgaon_Bilaspur_HB (Haryana),44.39205637737096,82.0,53.0352,53.0,1.5471698113207548,35.0,27.0,26.1375
ChrkhiDdri_PuranDPP_D (Haryana),Gurgaon_Bilaspur_HB (Haryana),66.09998389043191,132.0,89.3891,75.0,1.76,50.0,29.0,32.9543
ChrkhiDdri_PuranDPP_D (Haryana),Gurgaon_Bilaspur_HB (Haryana),67.48734389689778,154.0,91.7799,78.0,1.9743589743589745,22.0,3.0,2.6352
Boisar_OstwlEmp_D (Maharashtra),Dahanu_KetyDPP_D (Maharashtra),9.482428753354997,17.0,12.2791,11.0,1.5454545454545454,17.0,11.0,12.2791
Boisar_OstwlEmp_D (Maharashtra),Dahanu_KetyDPP_D (Maharashtra),18.36113956728965,46.0,25.7702,23.0,2.0,28.0,12.0,13.4911
Boisar_OstwlEmp_D (Maharashtra),Dahanu_KetyDPP_D (Maharashtra),20.75980458318957,54.0,28.6412,26.0,2.076923076923077,7.0,2.0,2.871
Dahanu_KetyDPP_D (Maharashtra),Boisar_OstwlEmp_D (Maharashtra),20.56043832778196,190.0,27.8442,26.0,7.3076923076923075,190.0,26.0,27.8442
Hapur_Swargash_D (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),9.05433021688315,30.0,10.8633,14.0,2.142857142857143,30.0,14.0,10.8633
Hapur_Swargash_D (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),18.07318483268686,55.0,19.942400000000003,24.0,2.2916666666666665,25.0,10.0,9.0792
Hapur_Swargash_D (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),27.01004971417918,80.0,28.8719,32.0,2.5,24.0,10.0,10.9996
Hapur_Swargash_D (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),36.36715378732861,104.0,38.2402,40.0,2.6,23.0,7.0,9.3683
Hapur_Swargash_D (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),44.10629026732146,123.0,46.5093,50.0,2.46,19.0,9.0,8.2691
Bangana_Bhaleti_D (Himachal Pradesh),Bhota_BpassDPP_D (Himachal Pradesh),18.4475063773078,51.0,35.444900000000004,53.0,0.9622641509433962,51.0,53.0,35.444900000000004
Nadaun_Ward6_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),22.67513225964653,24.0,23.295900000000003,28.0,0.8571428571428571,24.0,28.0,23.295900000000003
Nadaun_Ward6_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),44.25622954471358,226.0,45.635,53.0,4.264150943396227,202.0,24.0,22.3391
Nadaun_Ward6_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),66.03450005366373,252.0,69.9139,76.0,3.3157894736842106,25.0,22.0,24.2789
Nadaun_Ward6_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),88.08656477978442,350.0,96.9295,101.0,3.4653465346534653,97.0,24.0,27.0156
Nadaun_Ward6_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),110.33229649438412,381.0,123.6315,120.0,3.175,31.0,18.0,26.702
Nadaun_Ward6_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),133.3151177955741,468.0,153.28289999999998,141.0,3.3191489361702127,86.0,21.0,29.6515
Nadaun_Ward6_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),154.0303369769611,759.0,184.4398,167.0,4.544910179640719,291.0,26.0,31.1569
Nadaun_Ward6_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),154.64942048183295,795.0,212.136,202.0,3.935643564356436,35.0,34.0,27.6962
Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Peenya_IP (Karnataka),21.100796198749435,33.0,31.4627,31.0,1.064516129032258,33.0,31.0,31.4627
Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Peenya_IP (Karnataka),28.449860938114,55.0,31.385900000000003,34.0,1.6176470588235294,22.0,14.0,14.4545
Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Peenya_IP (Karnataka),28.449860938114,55.0,31.385900000000003,34.0,1.6176470588235294,0.0,0.0,0.0
Balotra_BsnoiHPL_D (Rajasthan),Barmer_Nehru3PL_D (Rajasthan),22.51538356222993,24.0,25.4254,18.0,1.3333333333333333,24.0,18.0,25.4254
Balotra_BsnoiHPL_D (Rajasthan),Barmer_Nehru3PL_D (Rajasthan),44.57250210153593,44.0,49.3142,35.0,1.2571428571428571,20.0,16.0,23.8888
Balotra_BsnoiHPL_D (Rajasthan),Barmer_Nehru3PL_D (Rajasthan),66.7477970023048,66.0,73.58619999999999,52.0,1.2692307692307692,21.0,17.0,24.272
Balotra_BsnoiHPL_D (Rajasthan),Barmer_Nehru3PL_D (Rajasthan),83.98013963012396,89.0,95.8949,68.0,1.3088235294117647,23.0,15.0,22.3087
Pokhran_SttinDPP_D (Rajasthan),Phalodi_PalikDPP_D (Rajasthan),22.22941934250386,21.0,23.841,17.0,1.2352941176470589,21.0,17.0,23.841
Pokhran_SttinDPP_D (Rajasthan),Phalodi_PalikDPP_D (Rajasthan),44.41921047498708,42.0,47.9815,34.0,1.2352941176470589,21.0,17.0,24.1405
Pokhran_SttinDPP_D (Rajasthan),Phalodi_PalikDPP_D (Rajasthan),49.37831271841919,63.0,62.12,44.0,1.431818181818182,21.0,10.0,14.1385
Phalodi_PalikDPP_D (Rajasthan),Jodhpur_Basni_I (Rajasthan),22.030735773001805,62.0,27.0527,19.0,3.263157894736842,62.0,19.0,27.0527
Phalodi_PalikDPP_D (Rajasthan),Jodhpur_Basni_I (Rajasthan),44.58035757308905,107.0,54.5134,39.0,2.743589743589744,45.0,19.0,27.4607
Phalodi_PalikDPP_D (Rajasthan),Jodhpur_Basni_I (Rajasthan),66.47896221205201,270.0,83.3574,59.0,4.576271186440678,162.0,20.0,28.844
Phalodi_PalikDPP_D (Rajasthan),Jodhpur_Basni_I (Rajasthan),88.13318859362784,300.0,113.7787,80.0,3.75,30.0,21.0,30.4213
Phalodi_PalikDPP_D (Rajasthan),Jodhpur_Basni_I (Rajasthan),110.18087887367346,731.0,147.14579999999998,107.0,6.831775700934579,431.0,26.0,33.3672
Phalodi_PalikDPP_D (Rajasthan),Jodhpur_Basni_I (Rajasthan),123.0279190688619,767.0,169.5159,128.0,5.9921875,35.0,20.0,22.3701
Bhiwandi_Mankoli_HB (Maharashtra),Pune_Tathawde_H (Maharashtra),22.761425698223317,26.0,26.4249,24.0,1.0833333333333333,26.0,24.0,26.4249
Bhiwandi_Mankoli_HB (Maharashtra),Pune_Tathawde_H (Maharashtra),44.38092441888482,62.0,55.0734,42.0,1.4761904761904765,36.0,28.0,31.1839
Bhiwandi_Mankoli_HB (Maharashtra),Pune_Tathawde_H (Maharashtra),73.61341330961616,104.0,90.4765,69.0,1.5072463768115942,42.0,32.0,34.528400000000005
Bhiwandi_Mankoli_HB (Maharashtra),Pune_Tathawde_H (Maharashtra),89.88420814047008,136.0,111.1823,82.0,1.6585365853658536,32.0,15.0,19.219900000000003
Bhiwandi_Mankoli_HB (Maharashtra),Pune_Tathawde_H (Maharashtra),101.54191250545996,192.0,131.3353,98.0,1.959183673469388,55.0,25.0,26.2042
Mehsana_Panchot_IP (Gujarat),Unjha_DC (Gujarat),22.989320818349128,50.0,28.2656,28.0,1.7857142857142858,50.0,28.0,28.2656
Mehsana_Panchot_IP (Gujarat),Unjha_DC (Gujarat),22.989320818349128,50.0,28.2656,28.0,1.7857142857142858,0.0,0.0,0.0
Unjha_DC (Gujarat),Patan_Central_D_2 (Gujarat),22.531941408324155,27.0,24.9425,22.0,1.2272727272727273,27.0,22.0,24.9425
Unjha_DC (Gujarat),Patan_Central_D_2 (Gujarat),24.550591080983235,31.0,27.1193,24.0,1.2916666666666667,4.0,2.0,2.1767
Patan_Central_D_2 (Gujarat),Bhabhar_TirupDPP_D (Gujarat),24.079950338008334,29.0,27.6304,33.0,0.8787878787878788,29.0,33.0,27.6304
Patan_Central_D_2 (Gujarat),Bhabhar_TirupDPP_D (Gujarat),45.70229522645876,58.0,52.0735,58.0,1.0,28.0,25.0,24.4431
Patan_Central_D_2 (Gujarat),Bhabhar_TirupDPP_D (Gujarat),60.28974727409685,86.0,83.59110000000001,75.0,1.1466666666666667,28.0,24.0,26.2066
Bhabhar_TirupDPP_D (Gujarat),Radhanpur_Santalpr_D (Gujarat),22.746394835949157,24.0,24.3353,30.0,0.8,24.0,30.0,24.3353
Bhabhar_TirupDPP_D (Gujarat),Radhanpur_Santalpr_D (Gujarat),27.19998374532498,36.0,29.7998,37.0,0.972972972972973,12.0,6.0,5.4645
Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra),9.76930696153005,26.0,11.8928,10.0,2.6,26.0,10.0,11.8928
Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra),18.293050510292403,48.0,23.0033,18.0,2.6666666666666665,21.0,7.0,11.1105
Bhiwandi_Mankoli_HB (Maharashtra),Mumbai Hub (Maharashtra),21.0808853390808,71.0,28.02,24.0,2.958333333333333,23.0,5.0,5.0167
Ahmedabad_East_H_1 (Gujarat),AMD_Memnagar (Gujarat),9.540418511090284,30.0,12.9575,13.0,2.3076923076923075,30.0,13.0,12.9575
Ahmedabad_East_H_1 (Gujarat),AMD_Memnagar (Gujarat),16.49585765497156,40.0,19.2037,17.0,2.3529411764705883,9.0,5.0,8.0084
AMD_Memnagar (Gujarat),Ahmedabad_East_H_1 (Gujarat),9.287864179058202,40.0,10.657,7.0,5.714285714285714,40.0,7.0,10.657
AMD_Memnagar (Gujarat),Ahmedabad_East_H_1 (Gujarat),16.740816022937825,62.0,19.7591,16.0,3.875,21.0,10.0,10.311
Aluva_Peedika_H (Kerala),Cochin_Chtrpuza_D (Kerala),10.014969877661528,18.0,13.9262,18.0,1.0,18.0,18.0,13.9262
Aluva_Peedika_H (Kerala),Cochin_Chtrpuza_D (Kerala),18.19284843180117,36.0,24.1251,28.0,1.2857142857142858,18.0,12.0,11.927700000000002
Aluva_Peedika_H (Kerala),Cochin_Chtrpuza_D (Kerala),19.0220389148261,36.0,24.6111,28.0,1.2857142857142858,0.0,0.0,0.4861
Cochin_Chtrpuza_D (Kerala),Kunnathund_Pringla_D (Kerala),9.093503439294151,68.0,12.7006,16.0,4.25,68.0,16.0,12.7006
Cochin_Chtrpuza_D (Kerala),Kunnathund_Pringla_D (Kerala),10.923381043212435,75.0,14.5628,18.0,4.166666666666667,6.0,2.0,1.8623
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),22.463104718967536,25.0,24.0301,16.0,1.5625,25.0,16.0,24.0301
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),44.030846104248326,58.0,67.76389999999999,53.0,1.0943396226415094,32.0,36.0,43.7338
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),66.47061340918846,79.0,81.6412,63.0,1.253968253968254,21.0,16.0,22.8687
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),88.29040599568648,102.0,104.6682,79.0,1.2911392405063291,22.0,16.0,23.027
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),111.92950093475356,134.0,129.2871,98.0,1.3673469387755102,31.0,18.0,24.6188
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),132.2571466920977,153.0,150.5623,113.0,1.353982300884956,19.0,15.0,21.3367
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),159.91501422805786,181.0,181.7029,135.0,1.3407407407407408,27.0,21.0,31.1407
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),176.58067867127153,199.0,198.9607,147.0,1.3537414965986394,18.0,12.0,17.2577
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),200.0972108934243,219.0,223.2847,164.0,1.3353658536585369,19.0,17.0,24.324
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),220.26386372341804,237.0,245.3634,180.0,1.3166666666666669,18.0,15.0,22.0787
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),242.13563645524388,344.0,271.9937,205.0,1.6780487804878048,106.0,25.0,26.6304
Pune_Tathawde_H (Maharashtra),Solapur_Central_I_2 (Maharashtra),252.15990076497067,498.0,281.0211,212.0,2.349056603773585,153.0,17.0,15.2224
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),22.46197609119601,19.0,29.2719,20.0,0.95,19.0,20.0,29.2719
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),44.98306328319544,56.0,55.6662,38.0,1.4736842105263157,36.0,18.0,26.3943
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),67.10325356039426,84.0,87.3638,61.0,1.3770491803278688,28.0,22.0,31.6975
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),88.48404768605947,112.0,138.9323,130.0,0.8615384615384616,28.0,75.0,60.0755
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),110.0828010623444,140.0,172.0104,146.0,0.958904109589041,28.0,79.0,76.7188
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),132.679254701689,188.0,197.2718,161.0,1.1677018633540373,47.0,16.0,23.323
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),155.00715620370073,208.0,221.5801,178.0,1.1685393258426966,20.0,17.0,24.3082
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),176.98945803527874,229.0,244.2729,194.0,1.1804123711340206,21.0,16.0,22.7022
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),198.4967715563202,275.0,269.1481,212.0,1.2971698113207548,45.0,17.0,24.8752
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),220.63859719607456,315.0,293.21770000000004,229.0,1.3755458515283845,40.0,16.0,24.0696
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),242.0708803490604,363.0,319.7083,247.0,1.4696356275303644,48.0,18.0,26.4905
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),264.63434415390174,402.0,349.39570000000003,268.0,1.5,38.0,20.0,29.6874
Solapur_Central_I_2 (Maharashtra),Hyderabad_Shamshbd_H (Telangana),265.0228874276913,404.0,349.82370000000003,269.0,1.5018587360594795,2.0,0.0,0.428
Kakinada_DC (Andhra Pradesh),Tuni_Eaglvari_D (Andhra Pradesh),22.66807059613685,31.0,25.6661,21.0,1.4761904761904765,31.0,21.0,25.6661
Kakinada_DC (Andhra Pradesh),Tuni_Eaglvari_D (Andhra Pradesh),45.74919320826783,72.0,54.5235,42.0,1.7142857142857142,40.0,21.0,28.8573
Kakinada_DC (Andhra Pradesh),Tuni_Eaglvari_D (Andhra Pradesh),53.10517503075089,88.0,62.7067,48.0,1.8333333333333333,16.0,5.0,8.1832
Tuni_Eaglvari_D (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh),22.74893640414488,50.0,37.9422,28.0,1.7857142857142858,50.0,28.0,37.9422
Tuni_Eaglvari_D (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh),44.81265387388065,81.0,49.7896,35.0,2.3142857142857145,31.0,25.0,35.478300000000004
Tuni_Eaglvari_D (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh),67.17628108420597,110.0,75.4012,53.0,2.0754716981132075,28.0,18.0,25.6117
Tuni_Eaglvari_D (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh),83.0241745716794,160.0,93.1386,69.0,2.318840579710145,50.0,16.0,17.737299999999998
Bangalore_Nelmngla_H (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),23.06980971489156,27.0,26.432,27.0,1.0,27.0,27.0,26.432
